duration,converted_budget,dir_oscar_nomination,writer_oscar_nomination,cast_globe_nomination,BAFTA_act_nom,BAFTA_dir_nom,BAFTA_writer_nom,dir_emmy_nom,writer_emmy_nom,act_emmy_nom,actors_films_before,director_films_before,writers_films_before,genre,language,production_company,month_published,revenue_cluster
102.0,17719438.8,4,1,0,0,0,0,0,0,0,8,3,1,"Drama, Romance, War",English,Warner,1,2
62.0,16376491.8,0,0,0,0,0,0,0,0,0,5,1,1,"Comedy, Crime, Mystery",English,Twentieth Century Fox,2,2
94.0,2499373.5,0,0,0,0,0,0,0,0,0,2,1,1,Drama,Japanese,Other,4,2
90.0,14890740.5,0,0,0,0,0,0,0,0,0,1,0,1,"Drama, Thriller",English,Warner,10,0
80.0,30831823.5,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Other,Other,1,2
87.0,14958936.7,0,0,0,0,0,0,0,0,0,4,1,0,"Action, Adventure, Drama",English,Paramount,4,2
62.0,4663010.2,0,0,0,0,0,0,0,0,0,3,0,1,Comedy,English,RKO,1,0
70.0,3823668.4,0,0,0,0,0,0,0,0,0,11,0,0,"Adventure, Comedy, Thriller",English,Other,4,2
80.0,6005957.1,0,0,0,0,0,0,0,0,0,3,1,0,"Comedy, Romance, Sport",English,Twentieth Century Fox,5,0
100.0,21860191.8,2,2,0,0,0,0,0,0,0,6,3,0,"Drama, Mystery",English,MGM,1,1
92.0,25068342.9,0,0,0,0,0,0,0,0,0,0,0,1,Comedy,English,Sony,10,2
57.0,14548591.8,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, Thriller",English,Warner,9,0
118.0,82585843.4,0,0,5,0,0,0,0,0,0,54,2,3,"Comedy, Fantasy, Romance",English,Other,4,2
85.0,895297959.2,1,0,0,0,0,0,0,0,0,18,1,0,"Comedy, Romance",English,Sony,6,2
73.0,9557734.7,0,2,0,0,0,0,0,0,0,7,1,0,"Comedy, Romance",English,MGM,3,0
86.0,22382449.0,0,1,0,0,0,0,0,0,0,4,2,1,"Drama, Romance, War",English,Twentieth Century Fox,7,0
65.0,39268607.6,0,0,0,0,0,0,0,0,0,2,1,0,Adventure,English,Warner,9,2
61.0,20452766.5,0,0,0,0,0,0,0,0,0,5,0,1,Mystery,English,Other,5,0
63.0,11654574.2,0,0,0,0,0,0,0,0,0,3,0,0,"Film-Noir, Horror, Mystery",English,Universal,12,0
112.0,28514183.9,0,0,0,0,0,0,0,0,0,7,1,0,"Drama, Music, Romance",English,Warner,7,2
99.0,26683643.7,0,2,0,0,0,0,0,0,0,3,7,0,"Adventure, Drama, War",English,Sony,8,2
94.0,15049152.6,0,0,0,0,0,0,0,0,0,12,0,0,"Drama, Fantasy, Romance",English,Universal,10,0
104.0,52804044.3,0,2,0,0,0,0,0,0,0,0,0,0,"Drama, History",English,RKO,1,2
95.0,45494015.2,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Fantasy, Mystery",English,Other,6,2
102.0,17601348.1,0,0,0,0,0,0,0,0,0,3,0,0,"Romance, Comedy, Musical",English,MGM,9,2
75.0,63416938.8,0,1,0,0,0,0,0,0,0,3,4,2,"Drama, Western",English,Twentieth Century Fox,5,2
94.0,15330774.2,1,0,0,0,0,0,0,0,0,11,1,0,"Comedy, Romance",English,MGM,4,0
50.0,27598913.8,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Adventure, Comedy",English,Other,8,2
87.0,28106884.9,0,0,0,0,0,0,0,0,0,4,0,0,"Adventure, Fantasy, Romance",English,Universal,1,0
72.0,40887464.7,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Musical",English,Other,3,2
107.0,16058192.4,1,5,0,0,0,0,0,0,0,14,0,0,"Crime, Drama, Film-Noir",English,Paramount,7,1
102.0,16058192.4,0,0,0,0,0,0,0,0,0,8,0,1,Comedy,English,Warner,11,0
80.0,54036138.7,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance, War",Russian,Other,10,2
65.0,1472018.0,0,0,0,0,0,0,0,0,0,2,1,0,"Action, Adventure, Comedy",English,Other,6,0
170.0,32780444.1,6,2,0,0,0,0,0,0,0,10,1,1,"Drama, Romance, War",English,MGM,5,2
126.0,36367503.6,2,4,0,0,0,0,0,0,0,11,0,1,"Comedy, Drama, Music",English,Paramount,10,2
111.0,51052510.4,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, History, Romance",German,Other,10,0
97.0,17664216.0,2,2,0,0,0,0,0,0,0,1,1,2,"Drama, War",English,Twentieth Century Fox,1,0
78.0,27535395.5,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Comedy, Music",English,Paramount,11,0
113.0,29440360.0,0,2,0,0,0,0,0,0,0,2,1,1,"Comedy, Drama, Family",English,MGM,1,1
100.0,29571300.3,0,0,0,0,0,0,0,0,0,4,2,0,"Comedy, Musical, Romance",English,MGM,3,2
62.0,47970469.0,0,0,0,0,0,0,0,0,0,5,3,2,"Action, Adventure, Western",English,RKO,12,2
70.0,1320101.1,0,0,0,0,0,0,0,0,0,3,1,1,Western,English,Other,12,0
112.0,22513216.5,0,0,0,0,0,0,0,0,0,4,0,0,"Biography, Musical",English,Warner,4,2
138.0,24262320.2,1,1,0,0,0,0,0,0,0,0,0,1,"Drama, History, War",English,MGM,11,0
97.0,51866987.2,1,1,0,0,0,0,0,0,0,3,0,2,"Action, Drama, War",English,Twentieth Century Fox,1,0
97.0,44025382.1,0,3,1,0,0,0,0,0,0,8,0,1,"Crime, Drama, Mystery",English,Other,10,2
90.0,14629973.1,0,0,0,0,0,0,0,0,0,6,2,0,"Drama, Romance",English,MGM,5,0
115.0,13106017.6,0,2,0,0,0,0,0,0,0,5,0,2,Drama,English,Warner,7,2
74.0,7975367.3,0,0,0,0,0,0,0,0,0,2,0,2,"Adventure, Mystery",English,MGM,6,0
68.0,507985.2,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,10,1
70.0,19540496.5,0,0,0,0,0,0,0,0,0,9,0,0,"Comedy, Crime, Mystery",English,RKO,6,0
101.0,21166049.1,1,0,1,0,0,0,0,0,0,4,0,1,"Drama, Mystery, Romance",English,Other,10,2
111.0,24603415.5,5,1,0,0,0,0,0,0,0,12,4,2,"Crime, Drama, Film-Noir",English,Warner,10,1
62.0,24603415.5,0,0,0,0,0,0,0,0,0,7,0,1,"Comedy, Mystery",English,Other,6,2
90.0,17136033.3,0,0,0,0,0,0,0,0,0,6,0,0,"Adventure, Drama, Music",English,Other,4,0
62.0,20353272.8,0,0,0,0,0,0,0,0,0,5,2,0,"Action, Crime, Drama",English,MGM,10,0
111.0,28724479.1,3,5,1,0,0,0,0,0,0,3,2,2,"Film-Noir, Mystery, Romance",English,Other,12,1
100.0,25399258.9,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Drama, Musical",English,Twentieth Century Fox,8,2
59.0,36574932.8,0,0,0,0,0,0,0,0,0,3,2,0,Horror,English,Paramount,5,2
103.0,41372378.7,1,0,0,0,0,0,0,0,0,3,1,0,"Drama, Romance",English,Other,7,0
114.0,3902433.8,1,0,0,0,0,0,0,0,0,9,2,1,"Crime, Film-Noir, Mystery",English,Warner,8,1
81.0,24975576.4,0,0,0,0,0,0,0,0,0,3,1,0,"Adventure, Crime, Film-Noir",English,Universal,8,2
99.0,46829205.8,0,1,0,0,0,0,0,0,0,7,2,2,"Comedy, Musical, Romance",English,Paramount,10,0
76.0,44987257.0,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,9,0
103.0,29658497.0,0,1,0,0,0,0,0,0,0,4,0,1,"Drama, Thriller, Mystery",English,Twentieth Century Fox,4,3
129.0,124877882.2,4,1,1,0,0,0,0,0,0,9,0,2,"Drama, Romance, Western",English,Other,9,2
106.0,93658411.6,0,1,0,0,0,0,0,0,0,8,1,0,"Comedy, Romance",English,MGM,7,2
118.0,31219470.5,1,1,0,0,0,0,0,0,0,2,0,2,"Adventure, Drama, Mystery",English,Other,5,2
130.0,49638958.2,6,4,0,0,0,0,0,0,0,7,3,0,"Drama, Family, Fantasy",English,Other,6,2
89.0,49638958.2,0,0,0,0,0,0,0,0,0,7,0,3,Comedy,English,Warner,6,2
85.0,15625345.0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Romance",Finnish,Other,12,0
97.0,31219470.5,4,0,0,0,0,0,0,0,0,9,2,0,"Biography, Drama, Western",English,Twentieth Century Fox,11,1
79.0,31219470.5,0,0,0,0,0,0,0,0,0,8,1,2,Western,English,Paramount,7,0
102.0,31219470.5,3,6,2,0,0,0,0,0,0,11,3,3,"Drama, Film-Noir, Romance",English,RKO,9,1
64.0,31219470.5,0,0,0,0,0,0,0,0,0,6,2,1,"Comedy, Mystery",English,Sony,2,2
95.0,26271184.5,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama, War",French,Other,10,2
81.0,312194.7,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Italian,Other,12,0
70.0,6665357.0,0,0,0,0,0,0,0,0,0,5,0,0,"Crime, Drama, Film-Noir",English,Sony,9,0
95.0,26927469.7,0,2,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Italian,Universal,11,2
68.0,11707301.5,0,0,0,0,0,0,0,0,0,10,2,0,"Comedy, Mystery",French,MGM,8,0
101.0,1614046626.8,0,1,0,0,0,0,0,0,0,10,0,0,"Drama, Film-Noir, Romance",English,Other,6,2
105.0,51761882.2,0,1,0,0,0,0,0,0,0,3,0,1,"Drama, Romance, War",English,RKO,1,2
70.0,25662404.8,0,0,0,0,0,0,0,0,0,1,0,0,"Action, Crime, Mystery",English,Sony,7,2
66.0,26760073.9,0,0,0,0,0,0,0,0,0,1,0,0,"Crime, Film-Noir, Mystery",English,Other,3,2
68.0,15931864.5,0,0,0,0,0,0,0,0,0,5,0,0,"Crime, Drama, Film-Noir",English,Other,10,0
90.0,34631893.9,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, Drama",Italian,Other,11,2
68.0,26323397.5,0,0,0,0,0,0,0,0,0,4,3,3,"Comedy, Crime, Drama",English,MGM,12,0
83.0,3411534.2,0,0,0,0,0,0,0,0,0,10,0,0,"Crime, Drama, Mystery",English,Other,8,0
98.0,19937005.6,1,0,0,0,0,0,0,0,0,9,2,1,"Comedy, Drama",English,MGM,8,0
99.0,17985608.1,1,0,0,0,0,0,0,0,0,16,1,1,"Drama, Romance",English,Twentieth Century Fox,12,0
106.0,11940369.5,0,0,1,0,0,0,0,0,0,12,0,0,"Film-Noir, Thriller",English,Warner,9,0
81.0,21263197.2,0,2,0,0,0,0,0,0,0,1,0,0,Drama,English,Other,7,0
78.0,25343500.9,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, War",German,Other,2,2
93.0,13646136.6,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Musical, Romance",English,MGM,12,2
89.0,13001215.9,0,0,0,0,0,0,0,0,0,4,0,0,"Crime, Drama, Film-Noir",English,Universal,9,0
68.0,38741381.9,0,0,0,0,0,0,0,0,0,6,0,1,"Action, Comedy, Crime",English,Sony,11,0
124.0,8597066.1,0,3,0,0,0,0,0,0,0,6,7,8,"Comedy, Crime, Drama",English,Other,12,0
125.0,58105249.7,3,0,1,0,0,0,0,0,0,5,4,0,"Crime, Drama, Romance",English,Other,6,3
96.0,58105249.7,0,3,0,0,0,0,0,0,0,6,2,2,"Biography, Comedy, Musical",English,Paramount,7,0
110.0,32054774.9,0,0,0,0,0,0,0,0,0,9,1,1,"Comedy, Fantasy, Romance",English,MGM,9,2
75.0,22789048.2,0,0,0,0,0,0,0,0,0,9,0,0,"Action, Music, Western",English,Paramount,7,0
138.0,15750985.8,0,0,0,0,0,0,0,0,0,0,0,0,"Musical, Romance",Hindi,Other,8,0
83.0,10137400.3,0,0,0,0,0,0,0,0,0,5,0,0,"Comedy, Fantasy, Horror",English,Universal,6,1
101.0,10236751.8,1,0,0,0,0,0,0,0,0,8,1,0,"Drama, Film-Noir, Thriller",English,Other,5,2
180.0,43185325.5,0,0,0,0,0,0,0,0,0,1,1,0,"Action, Adventure, Western",English,Paramount,10,2
89.0,31679376.1,0,0,0,0,0,0,0,0,0,10,2,0,Western,English,Other,1,0
89.0,1685342.8,0,1,0,0,0,0,0,0,0,0,1,0,Drama,Italian,Other,11,0
87.0,1814936.2,1,1,0,0,0,0,0,0,0,1,1,2,"Crime, Drama, Film-Noir",English,Other,4,0
84.0,29145026.0,0,0,0,0,0,0,0,0,0,9,0,0,Western,English,Other,12,0
80.0,25343500.9,0,0,0,0,0,0,0,0,0,1,0,0,"Fantasy, Comedy, Romance",English,Other,5,0
101.0,9936806.5,0,6,1,0,0,0,0,0,0,5,0,0,"Comedy, Romance",English,Paramount,11,0
86.0,46885476.6,0,1,0,0,0,0,0,0,0,6,0,0,"Crime, Film-Noir, Thriller",English,Other,8,0
135.0,38015251.3,0,4,0,0,0,0,0,0,0,0,0,0,"Drama, Music, Romance",English,Other,9,2
80.0,32084872.1,3,0,0,0,0,0,0,0,0,3,5,0,"Crime, Drama, Mystery",English,Warner,3,0
104.0,19007625.6,0,0,0,0,0,0,0,0,0,5,1,1,"Drama, Film-Noir, Romance",English,Other,11,0
126.0,38015251.3,1,4,0,0,0,0,0,0,0,23,1,1,"Adventure, Drama, Western",English,Warner,1,1
120.0,48152651.6,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Drama",Spanish,Other,8,0
92.0,16506762.3,0,0,0,0,0,0,0,0,0,1,0,1,"Comedy, Romance",English,Other,7,0
89.0,22111384.0,0,0,0,0,0,0,0,0,0,3,0,0,"Comedy, Drama",English,RKO,4,2
93.0,6397969.9,1,0,1,0,0,0,0,0,0,6,2,1,"Drama, Fantasy, Film-Noir",English,Paramount,3,0
63.0,17440865.9,0,1,0,0,0,0,0,0,0,10,0,0,"Action, Crime, Drama",English,Other,6,0
171.0,28790864.5,0,0,0,0,0,0,0,0,0,3,1,0,"Drama, Romance, Musical",Hindi,Other,4,2
97.0,28048700.0,4,0,0,0,0,0,0,0,0,12,1,2,"Drama, Film-Noir, Romance",English,Warner,10,0
75.0,20332748.3,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Adventure, Drama",English,Other,4,0
71.0,11119671.7,0,0,0,0,0,0,0,0,0,9,0,0,"Crime, Film-Noir, Romance",English,RKO,7,0
86.0,7677563.9,0,0,0,0,0,0,0,0,0,3,0,1,"Crime, Drama, Film-Noir",English,Paramount,11,0
86.0,19552196.0,0,0,0,0,0,0,0,0,0,7,0,0,"Crime, Drama, Film-Noir",English,Warner,2,0
90.0,33269443.5,0,0,0,0,0,0,0,0,0,8,0,0,"Action, Western",English,Paramount,5,0
72.0,18579704.6,0,0,0,0,0,0,0,0,0,3,0,0,"Crime, Drama, Film-Noir",English,Other,3,0
87.0,23032691.6,0,0,0,0,0,0,0,0,0,9,2,0,Comedy,English,Sony,9,0
95.0,27000766.6,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, Drama, Romance",French,Other,9,2
100.0,38387819.4,0,1,0,0,0,0,0,0,0,10,1,2,"Action, Drama, Romance",English,Paramount,11,2
94.0,12795939.8,0,0,0,0,0,0,0,0,0,4,0,0,"Crime, Drama, Film-Noir",English,MGM,12,2
95.0,20473503.7,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Japanese,Other,3,2
86.0,31646468.1,1,1,0,0,0,0,0,0,0,1,0,1,"Drama, Sport, Thriller",English,Twentieth Century Fox,6,0
114.0,16634721.7,0,0,0,0,0,0,0,0,0,8,0,0,"Action, Crime, Drama",English,Warner,9,3
73.0,16634721.7,0,0,0,0,0,0,0,0,0,1,0,1,"Drama, Film-Noir, Thriller",English,RKO,5,0
138.0,17722022.2,2,4,2,0,0,0,0,0,0,7,1,2,Drama,English,Twentieth Century Fox,2,1
99.0,17722022.2,0,0,0,0,0,0,0,0,0,1,1,0,"Drama, Romance",French,Other,4,2
90.0,47707493.8,0,0,0,0,0,0,0,0,0,0,0,0,Crime,Spanish,Other,8,2
112.0,15595379.5,2,6,1,0,0,0,0,0,0,7,2,2,"Crime, Drama, Film-Noir",English,MGM,6,1
120.0,12987710.5,0,2,0,0,0,0,0,0,0,0,0,0,"Drama, War",English,Twentieth Century Fox,7,0
74.0,36709903.0,0,0,0,0,0,0,0,0,0,3,0,0,"Animation, Family, Fantasy",English,Disney,4,2
95.0,36709903.0,0,0,0,0,0,0,0,0,0,2,0,0,"Crime, Drama, Mystery",English,Other,2,2
72.0,7493883.7,0,0,0,0,0,0,0,0,0,3,1,0,"Crime, Drama, Film-Noir",English,Other,6,2
88.0,20253739.6,0,0,0,0,0,0,0,0,0,5,0,0,"Adventure, Drama, History",English,Other,7,3
87.0,5063434.9,0,1,0,0,0,0,0,0,0,3,1,3,"Crime, Drama, Film-Noir",English,Other,1,1
88.0,3164646.8,0,0,0,0,0,0,0,0,0,8,1,1,"Crime, Drama, Mystery",Japanese,Other,11,1
110.0,3164646.8,0,0,0,0,0,0,0,0,0,0,0,0,History,German,Other,5,1
81.0,18354951.5,0,0,0,0,0,0,0,0,0,4,0,1,"Action, Adventure, Western",English,Sony,12,0
83.0,25633639.2,0,0,0,0,0,0,0,0,0,7,0,0,Western,English,Other,2,0
110.0,22177844.9,3,13,0,0,0,0,0,0,0,4,1,2,"Drama, Film-Noir",English,Paramount,9,0
86.0,20561674.5,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Spanish,Other,4,2
98.0,18608123.3,0,0,0,0,0,0,0,0,0,3,0,0,Drama,English,Other,10,2
86.0,26772912.0,4,0,0,0,0,0,0,0,0,9,3,0,"Adventure, Western",English,Other,4,0
105.0,11736115.6,3,1,0,0,0,0,0,0,0,12,3,0,"Adventure, Drama, Romance",English,Other,3,1
87.0,11474576.3,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Drama, Western",Spanish,Other,5,2
88.0,35208346.7,0,0,0,0,0,0,0,0,0,12,1,1,"Adventure, Romance, Western",English,Warner,6,2
114.0,31968040.4,1,1,0,0,0,0,0,0,0,0,3,0,"Drama, Musical, Romance",English,MGM,11,3
99.0,66133011.2,5,0,2,0,0,0,0,0,0,8,4,1,"Comedy, Family, Fantasy",English,MGM,10,2
111.0,21125008.0,3,10,0,0,0,0,0,0,0,6,2,3,"Drama, Film-Noir",English,Paramount,7,0
75.0,21372076.7,0,0,0,0,0,0,0,0,0,5,0,0,"Drama, Film-Noir, Thriller",English,Other,12,0
115.0,11677435.0,0,0,0,0,0,0,0,0,0,4,0,0,Drama,English,Other,5,0
118.0,12725305.1,0,1,3,0,0,0,0,0,0,4,1,2,Drama,Italian,De Laurentiis,4,0
77.0,21418410.9,0,1,0,0,0,0,0,0,0,6,0,0,"Crime, Drama, Film-Noir",English,Universal,6,0
75.0,13003616.1,0,0,0,0,0,0,0,0,0,7,0,0,Adventure,English,MGM,3,0
122.0,17604173.4,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Fantasy, Mystery",English,Other,2,1
85.0,26993065.8,0,0,0,0,0,0,0,0,0,4,1,1,"Comedy, Crime",French,Gaumont,11,2
171.0,89464409.0,1,1,1,0,0,0,0,0,0,2,1,0,"Biography, Drama, History",English,MGM,4,1
100.0,89464409.0,0,0,0,0,0,0,0,0,0,1,1,1,"Comedy, Drama, Musical",Spanish,Other,12,2
108.0,19506779.7,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy, Musical, Romance",English,Other,2,0
90.0,26993065.8,0,0,1,0,0,0,0,0,0,11,0,0,"Action, Adventure, Romance",English,Other,12,2
122.0,14083338.7,2,1,0,0,0,0,0,0,0,3,0,0,Drama,English,Other,12,2
86.0,21125008.0,0,2,0,0,0,0,0,0,0,2,0,0,"Comedy, Romance",English,MGM,7,2
90.0,11337087.6,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Drama, War",English,Warner,10,0
86.0,15256950.2,0,0,0,0,0,0,0,0,0,1,0,0,"Adventure, Drama",English,Other,4,0
82.0,10985004.2,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Adventure, Crime",English,RKO,10,0
118.0,17877389.8,1,1,1,0,0,0,0,0,0,10,4,1,"Drama, Romance",English,MGM,2,3
165.0,17877389.8,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Musical, Romance",Hindi,Other,1,0
87.0,29409339.0,0,0,0,0,0,0,0,0,0,0,1,0,"Comedy, Fantasy, Music",French,Other,11,0
47.0,21056133.3,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, Family",French,Other,12,0
97.0,11531949.2,1,2,0,0,0,0,0,0,0,8,1,2,"Crime, Drama, Film-Noir",English,Twentieth Century Fox,6,0
152.0,45898305.1,1,1,1,0,0,0,0,0,0,2,5,0,"Drama, Family, Romance",English,Paramount,5,2
89.0,45898305.1,0,1,0,0,0,0,0,0,0,5,0,2,"Crime, Drama, Mystery",French,Other,2,2
82.0,8376440.7,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Romance",English,Other,1,2
70.0,44085322.0,0,0,0,0,0,0,0,0,0,4,0,0,"Comedy, Family, Fantasy",English,Other,4,2
83.0,10327118.6,0,0,0,0,0,0,0,0,0,9,0,0,Western,English,Warner,11,0
82.0,7458474.6,0,0,0,0,0,0,0,0,0,11,2,0,"Action, Adventure, Romance",English,Other,11,0
119.0,17211864.4,4,2,1,0,0,0,0,0,0,0,4,2,"Biography, Drama, Music",English,Other,1,3
108.0,25026050.8,0,0,0,0,0,0,0,0,0,9,1,0,"Drama, War",English,Warner,11,0
167.0,20080508.5,0,0,0,0,0,0,0,0,0,8,1,0,"Action, Sci-Fi",English,Paramount,1,0
148.0,6024152.5,0,0,0,0,0,0,0,0,0,2,0,0,Drama,Japanese,Other,4,3
81.0,34481101.7,0,0,0,0,0,0,0,0,0,2,0,0,"Action, Adventure, Drama",English,Universal,7,2
103.0,29154603.4,0,0,1,0,0,0,0,0,0,5,0,0,"Comedy, Musical, Romance",English,MGM,1,0
109.0,29154603.4,0,0,0,0,0,0,0,0,0,3,1,0,"Comedy, Musical",English,MGM,8,2
110.0,8261694.9,0,0,0,0,0,0,0,0,0,14,0,4,"Film-Noir, Thriller",English,Other,10,1
70.0,14710406.8,0,0,0,0,0,0,0,0,0,4,0,0,Western,English,MGM,4,0
76.0,8677926.8,0,0,0,0,0,0,0,0,0,12,1,1,"Comedy, Horror, Mystery",English,Universal,8,0
100.0,8249508.5,0,0,0,0,0,0,0,0,0,0,0,0,"Family, Fantasy",German,Other,12,0
112.0,24688259.3,1,2,1,0,0,0,0,0,0,8,5,2,"Comedy, Musical, Romance",English,MGM,8,1
90.0,33006911.6,0,0,1,0,0,0,0,0,0,15,0,1,"Drama, Romance, War",English,MGM,3,0
80.0,13669414.1,0,0,0,0,0,0,0,0,0,6,0,1,"Action, Adventure, Drama",English,Other,6,0
94.0,2390155.7,0,0,1,0,0,0,0,0,0,4,0,0,"Crime, History, Musical",English,Other,10,2
118.0,18779794.5,3,1,1,0,0,0,0,0,0,8,1,0,"Drama, Romance, War",English,Sony,8,1
87.0,18779794.5,0,0,0,0,0,0,0,0,0,1,1,0,Drama,Japanese,Other,1,2
91.0,25722627.6,1,0,0,0,0,0,0,0,0,8,3,1,"Comedy, Musical, Romance",English,Twentieth Century Fox,2,3
85.0,26177895.4,0,0,0,0,0,0,0,0,0,0,1,2,Drama,Japanese,Other,8,2
65.0,227633.9,0,0,0,0,0,0,0,0,0,6,0,0,Drama,English,Other,4,1
82.0,227633.9,0,0,0,0,0,0,0,0,0,3,0,0,"Action, Drama, War",English,Twentieth Century Fox,5,1
88.0,11381693.6,0,0,0,0,0,0,0,0,0,5,1,1,Horror,English,Other,4,2
95.0,7489154.4,1,2,0,0,0,0,0,0,0,5,1,3,"Comedy, Drama, Romance",English,Twentieth Century Fox,11,2
80.0,9105354.9,0,0,0,0,0,0,0,0,0,14,0,0,"Comedy, Drama",English,Universal,4,0
120.0,23560105.9,3,0,2,0,0,0,0,0,0,11,2,0,"Biography, Drama, History",English,MGM,6,1
80.0,341450.8,0,2,0,0,0,0,0,0,0,0,0,0,"Drama, Family",English,Other,12,0
116.0,14227117.1,0,0,0,0,0,0,0,0,0,2,0,0,Drama,Japanese,Other,6,2
77.0,45526774.6,0,0,0,0,0,0,0,0,0,3,2,2,"Animation, Adventure, Family",English,Disney,7,2
73.0,45526774.6,0,0,0,0,0,0,0,0,0,0,0,0,"Horror, Sci-Fi",English,Other,5,2
135.0,56908468.2,1,2,0,0,0,0,0,0,0,8,0,2,"Drama, History",English,Twentieth Century Fox,4,2
66.0,46664944.0,0,0,0,0,0,0,0,0,0,1,0,0,"Comedy, Sci-Fi",English,Other,6,2
118.0,182107.1,9,3,1,0,0,0,0,0,0,5,2,1,"Comedy, Romance",English,Paramount,9,0
100.0,17072540.5,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Drama",French,Other,4,2
111.0,35283250.3,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Romance",Other,Other,1,2
84.0,20543957.0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,English,Other,3,2
146.0,56731843.6,0,0,0,0,0,0,0,0,0,0,0,0,"Musical, Romance, Thriller",Hindi,Other,1,2
113.0,5105865.9,0,1,1,0,0,0,0,0,0,5,0,0,"Biography, Drama, History",English,MGM,11,0
124.0,22692737.4,1,1,1,0,0,0,0,0,0,18,1,1,"Drama, War",English,Sony,6,2
92.0,22692737.4,0,0,0,0,0,0,0,0,0,1,0,0,"Biography, Drama, War",German,Other,5,2
101.0,28411307.3,0,2,1,0,0,0,0,0,0,3,1,0,"Action, Drama, History",English,Twentieth Century Fox,1,0
105.0,15884916.2,4,0,3,0,0,0,0,0,0,8,7,0,"Crime, Thriller",English,Warner,1,1
89.0,15884916.2,0,0,1,0,0,1,0,0,0,4,1,0,Drama,English,Other,3,0
103.0,56731843.6,1,1,0,0,0,0,0,0,0,10,2,1,"Adventure, Drama",English,Paramount,4,2
91.0,748860.3,0,0,0,0,0,0,0,0,0,2,0,0,"Comedy, Crime, Drama",English,Sony,6,1
96.0,2836592.2,0,0,0,0,0,0,0,0,0,1,0,0,"Drama, Horror, Sci-Fi",Japanese,Other,11,0
71.0,10211731.8,0,0,0,0,0,0,0,0,0,5,1,2,Adventure,English,Other,1,0
86.0,20060379.9,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Other,Other,11,0
72.0,22238882.7,0,0,0,0,0,0,0,0,0,9,1,0,"Romance, Western",English,Other,8,2
95.0,5310.1,2,0,0,0,0,0,0,0,0,14,1,0,"Comedy, Musical",English,Other,7,3
104.0,136156.4,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,French,Other,9,1
90.0,10354117.6,0,0,0,0,0,0,0,0,0,1,0,0,Comedy,English,Other,2,2
100.0,33698715.1,1,3,0,0,0,0,0,0,0,6,2,2,"Action, Adventure, Drama",English,Twentieth Century Fox,4,3
71.0,33698715.1,0,0,0,0,0,0,0,0,0,5,0,1,"Adventure, Fantasy, Romance",English,Other,7,3
112.0,11346368.7,4,1,4,0,0,0,0,0,0,8,6,2,"Mystery, Thriller",English,Other,1,2
85.0,11346368.7,0,0,0,0,0,0,0,0,0,0,0,2,"Drama, Adventure",Spanish,Other,11,2
91.0,24905279.3,2,0,0,0,0,0,0,0,0,10,4,0,"Action, Adventure, Drama",English,Twentieth Century Fox,8,3
73.0,25483612.1,0,0,0,0,0,0,0,0,0,2,0,0,"Crime, Mystery",English,Other,10,2
82.0,22692737.4,0,0,0,0,0,0,0,0,0,9,0,0,"Crime, Drama, Film-Noir",English,Other,9,0
81.0,51058659.2,0,0,0,0,0,0,0,0,0,8,3,2,Western,English,Other,7,0
154.0,56956161.3,4,4,0,0,0,0,0,0,0,17,4,0,"Drama, Musical, Romance",English,Other,10,0
