LOCATION;Country;Subject.1;Measure.1;FREQUENCY;Frequency.1;TIME;Time.1;Reference Period Code;Value
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;1012098
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;1007541
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;100862
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;9916503
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;1005238
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;9982187
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;1004893
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q1;Q1-2016;2015_100;1001402
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q2;Q2-2016;2015_100;1012709
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q3;Q3-2016;2015_100;1005286
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q4;Q4-2016;2015_100;1016823
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q1;Q1-2017;2015_100;1029456
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q2;Q2-2017;2015_100;1048151
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q3;Q3-2017;2015_100;1049136
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q4;Q4-2017;2015_100;1059742
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q1;Q1-2018;2015_100;1064316
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q2;Q2-2018;2015_100;107564
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q3;Q3-2018;2015_100;1073757
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q4;Q4-2018;2015_100;1085719
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q1;Q1-2019;2015_100;1087163
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q2;Q2-2019;2015_100;1104228
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q3;Q3-2019;2015_100;1100598
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q4;Q4-2019;2015_100;1107816
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q1;Q1-2020;2015_100;1114353
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q2;Q2-2020;2015_100;1112797
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q3;Q3-2020;2015_100;1111793
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q4;Q4-2020;2015_100;1113654
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q1;Q1-2021;2015_100;1123638
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q2;Q2-2021;2015_100;1148801
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q3;Q3-2021;2015_100;1171992
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q4;Q4-2021;2015_100;1216705
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q1;Q1-2022;2015_100;1282223
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q2;Q2-2022;2015_100;1366095
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q3;Q3-2022;2015_100;1438127
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q4;Q4-2022;2015_100;1493169
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q1;Q1-2023;2015_100;1518585
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q2;Q2-2023;2015_100;152585
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q3;Q3-2023;2015_100;1520847
LTU;Lithuania;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q4;Q4-2023;2015_100;1523044
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q1;Q1-1998;2015_100;6830733
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q2;Q2-1998;2015_100;6867299
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q3;Q3-1998;2015_100;689402
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q4;Q4-1998;2015_100;6917928
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q1;Q1-1999;2015_100;694465
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q2;Q2-1999;2015_100;7012155
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q3;Q3-1999;2015_100;7055753
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q4;Q4-1999;2015_100;709935
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q1;Q1-2000;2015_100;7169669
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q2;Q2-2000;2015_100;7245612
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q3;Q3-2000;2015_100;7303274
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q4;Q4-2000;2015_100;7342652
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q1;Q1-2001;2015_100;7412971
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q2;Q2-2001;2015_100;7490321
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q3;Q3-2001;2015_100;7500166
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q4;Q4-2001;2015_100;747907
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q1;Q1-2002;2015_100;7505791
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q2;Q2-2002;2015_100;758736
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q3;Q3-2002;2015_100;7619707
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q4;Q4-2002;2015_100;7643615
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q1;Q1-2003;2015_100;7720965
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q2;Q2-2003;2015_100;7749093
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q3;Q3-2003;2015_100;7787064
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q4;Q4-2003;2015_100;7788471
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q1;Q1-2004;2015_100;7858789
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q2;Q2-2004;2015_100;7971299
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q3;Q3-2004;2015_100;7999426
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q4;Q4-2004;2015_100;8047243
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q1;Q1-2005;2015_100;8097872
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q2;Q2-2005;2015_100;8206162
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q3;Q3-2005;2015_100;8306014
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q4;Q4-2005;2015_100;8348206
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q1;Q1-2006;2015_100;839321
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q2;Q2-2006;2015_100;8535252
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q3;Q3-2006;2015_100;858307
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q4;Q4-2006;2015_100;8509938
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;8596669
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;8761495
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;878567
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;8848156
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;894874
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;9145195
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q3;Q3-2008;2015_100;9251559
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q4;Q4-2008;2015_100;8989876
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q1;Q1-2009;2015_100;8945139
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q2;Q2-2009;2015_100;9039984
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q3;Q3-2009;2015_100;9101373
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2009-Q4;Q4-2009;2015_100;9119683
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q1;Q1-2010;2015_100;9156291
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q2;Q2-2010;2015_100;919979
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q3;Q3-2010;2015_100;9208369
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2010-Q4;Q4-2010;2015_100;9235526
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q1;Q1-2011;2015_100;9352339
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q2;Q2-2011;2015_100;9515379
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q3;Q3-2011;2015_100;9554251
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2011-Q4;Q4-2011;2015_100;9539724
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q1;Q1-2012;2015_100;9615625
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q2;Q2-2012;2015_100;9695197
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q3;Q3-2012;2015_100;9716462
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2012-Q4;Q4-2012;2015_100;9719964
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q1;Q1-2013;2015_100;9777344
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q2;Q2-2013;2015_100;9830238
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q3;Q3-2013;2015_100;9867393
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2013-Q4;Q4-2013;2015_100;9839857
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q1;Q1-2014;2015_100;991476
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q2;Q2-2014;2015_100;1003184
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q3;Q3-2014;2015_100;1004334
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2014-Q4;Q4-2014;2015_100;9962661
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q1;Q1-2015;2015_100;9908544
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q2;Q2-2015;2015_100;10028
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q3;Q3-2015;2015_100;1005434
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2015-Q4;Q4-2015;2015_100;1000911
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q1;Q1-2016;2015_100;1001558
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q2;Q2-2016;2015_100;10133
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q3;Q3-2016;2015_100;1016671
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2016-Q4;Q4-2016;2015_100;1018934
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q1;Q1-2017;2015_100;1026991
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q2;Q2-2017;2015_100;1032573
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q3;Q3-2017;2015_100;1036668
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2017-Q4;Q4-2017;2015_100;104051
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q1;Q1-2018;2015_100;1049731
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q2;Q2-2018;2015_100;1060575
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q3;Q3-2018;2015_100;1064046
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2018-Q4;Q4-2018;2015_100;1063434
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q1;Q1-2019;2015_100;1066998
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q2;Q2-2019;2015_100;1079786
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q3;Q3-2019;2015_100;1082747
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2019-Q4;Q4-2019;2015_100;1085053
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q1;Q1-2020;2015_100;1089604
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q2;Q2-2020;2015_100;108372
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q3;Q3-2020;2015_100;1095982
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2020-Q4;Q4-2020;2015_100;1098502
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q1;Q1-2021;2015_100;111029
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q2;Q2-2021;2015_100;1136269
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q3;Q3-2021;2015_100;115446
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2021-Q4;Q4-2021;2015_100;1171982
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q1;Q1-2022;2015_100;1198744
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q2;Q2-2022;2015_100;1234392
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q3;Q3-2022;2015_100;1250621
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2022-Q4;Q4-2022;2015_100;1255212
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q1;Q1-2023;2015_100;1268328
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q2;Q2-2023;2015_100;1283451
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q3;Q3-2023;2015_100;1294571
USA;United States;CPI: 01-12 - All items;Index;Q;Quarterly;2023-Q4;Q4-2023;2015_100;1295924
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;1998;1998;2015_100;7250319
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;1999;1999;2015_100;7291573
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2000;2000;2015_100;746255
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2001;2001;2015_100;7660308
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2002;2002;2015_100;7798987
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2003;2003;2015_100;7904707
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2004;2004;2015_100;8067638
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2005;2005;2015_100;8253125
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2006;2006;2015_100;8372098
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2007;2007;2015_100;8553651
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2008;2008;2015_100;8828732
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2009;2009;2015_100;8873433
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2010;2010;2015_100;9034355
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2011;2011;2015_100;9331277
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2012;2012;2015_100;9563223
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2013;2013;2015_100;9754502
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2014;2014;2015_100;991114
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2015;2015;2015_100;100
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2016;2016;2015_100;1008916
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2017;2017;2015_100;1029914
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2018;2018;2015_100;1050496
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2019;2019;2015_100;1066578
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2020;2020;2015_100;1081317
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2021;2021;2015_100;1111233
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2022;2022;2015_100;1206209
AUT;Austria;CPI: 01-12 - All items;Index;A;Annual;2023;2023;2015_100;1300464
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;1998;1998;2015_100;6741149
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;1999;1999;2015_100;6651238
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2000;2000;2015_100;6576412
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2001;2001;2015_100;6502694
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2002;2002;2015_100;6518768
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2003;2003;2015_100;6558675
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2004;2004;2015_100;6592486
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2005;2005;2015_100;6624079
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2006;2006;2015_100;6770406
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2007;2007;2015_100;7052586
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2008;2008;2015_100;7748693
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2009;2009;2015_100;8140562
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2010;2010;2015_100;857522
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2011;2011;2015_100;9074831
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2012;2012;2015_100;933494
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2013;2013;2015_100;96647
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2014;2014;2015_100;988083
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2015;2015;2015_100;100
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2016;2016;2015_100;1020688
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2017;2017;2015_100;1012133
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2018;2018;2015_100;1037013
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2019;2019;2015_100;1015305
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2020;2020;2015_100;1050286
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2021;2021;2015_100;108246
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2022;2022;2015_100;1109241
SAU;Saudi Arabia;CPI: 01-12 - All items;Index;A;Annual;2023;2023;2015_100;1135054
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;1998;1998;2015_100;4302109
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;1999;1999;2015_100;4732222
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2000;2000;2015_100;5196151
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2001;2001;2015_100;5669874
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2002;2002;2015_100;5968419
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2003;2003;2015_100;6246608
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2004;2004;2015_100;66679
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2005;2005;2015_100;6905379
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2006;2006;2015_100;7176783
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2007;2007;2015_100;7747964
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2008;2008;2015_100;8216136
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2009;2009;2015_100;8562177
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2010;2010;2015_100;8977917
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2011;2011;2015_100;9330743
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2012;2012;2015_100;985813
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2013;2013;2015_100;1002899
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2014;2014;2015_100;1000617
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2015;2015;2015_100;100
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2016;2016;2015_100;1003948
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2017;2017;2015_100;1027523
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2018;2018;2015_100;105681
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2019;2019;2015_100;1092092
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2020;2020;2015_100;1128423
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2021;2021;2015_100;1186097
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2022;2022;2015_100;1359363
HUN;Hungary;CPI: 01-12 - All items;Index;A;Annual;2023;2023;2015_100;1592154
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q1;Q1-1998;2015_100;2094015
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q2;Q2-1998;2015_100;247537
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q3;Q3-1998;2015_100;2970652
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1998-Q4;Q4-1998;2015_100;3112906
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q1;Q1-1999;2015_100;3261407
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q2;Q2-1999;2015_100;323933
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q3;Q3-1999;2015_100;3167891
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;1999-Q4;Q4-1999;2015_100;3165808
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q1;Q1-2000;2015_100;3242037
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q2;Q2-2000;2015_100;3274737
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q3;Q3-2000;2015_100;3347842
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2000-Q4;Q4-2000;2015_100;3443233
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q1;Q1-2001;2015_100;3544663
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q2;Q2-2001;2015_100;3640054
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q3;Q3-2001;2015_100;3775018
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2001-Q4;Q4-2001;2015_100;3878531
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q1;Q1-2002;2015_100;4060357
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q2;Q2-2002;2015_100;4102012
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q3;Q3-2002;2015_100;4166786
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2002-Q4;Q4-2002;2015_100;4274882
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q1;Q1-2003;2015_100;4377146
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q2;Q2-2003;2015_100;4397974
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q3;Q3-2003;2015_100;4432547
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2003-Q4;Q4-2003;2015_100;4518357
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q1;Q1-2004;2015_100;4588963
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q2;Q2-2004;2015_100;4678731
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q3;Q3-2004;2015_100;4729967
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2004-Q4;Q4-2004;2015_100;480328
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q1;Q1-2005;2015_100;4944492
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q2;Q2-2005;2015_100;5037175
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q3;Q3-2005;2015_100;5127151
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2005-Q4;Q4-2005;2015_100;5657423
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q1;Q1-2006;2015_100;5780307
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q2;Q2-2006;2015_100;581863
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q3;Q3-2006;2015_100;5889652
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2006-Q4;Q4-2006;2015_100;5999831
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q1;Q1-2007;2015_100;6147916
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q2;Q2-2007;2015_100;616916
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q3;Q3-2007;2015_100;6272882
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2007-Q4;Q4-2007;2015_100;6403263
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q1;Q1-2008;2015_100;6617996
IDN;Indonesia;CPI: 01-12 - All items;Index;Q;Quarterly;2008-Q2;Q2-2008;2015_100;6799197
